ID	GENE	GENE_SIZE	GC_CONTENT	
ENSG00000233687	OR2B3	1006	43	1
ENSG00000233688		604	42.98	1
ENSG00000233689		6651	40.27	1
ENSG00000233690	EBAG9P1	542	40.52	1
ENSG00000233691		589	54.41	1
ENSG00000233692	C4B-AS1	7274	47.35	1
ENSG00000233693		5525	43.25	1
ENSG00000233694		9507	50.32	1
ENSG00000233695	GAS6-AS1	30114	60.84	1
ENSG00000233697	HLA-DRB8	2537	47.83	1
ENSG00000233699	TTTY18	508	49.31	1
ENSG00000233700	TMPOP1	1542	48.22	1
ENSG00000233701	PRR23C	2790	50.7	1
ENSG00000233702		278	46.59	1
ENSG00000233703		1599	45.38	1
ENSG00000233705	SLC26A4-AS1	8183	43.34	1
ENSG00000233706		1066	44.61	1
ENSG00000233707	RPL22P11	384	44.16	1
ENSG00000233708		2170	62.92	1
ENSG00000233709	MTND4P28	386	33.85	1
ENSG00000233710		824	47.88	1
ENSG00000233711	EIF4EBP2P1	342	51.31	1
ENSG00000233712		4001	47.2	1
ENSG00000233713		229	54.78	1
ENSG00000233714		4210	53.29	1
ENSG00000233716		1124	36.8	1
ENSG00000233717	RPS29P29	816	50.67	1
ENSG00000233718	MYCNOS	21212	47.37	1
ENSG00000233719	GOT2P3	1288	50.89	1
ENSG00000233720		249	53.6	1
ENSG00000233721		2391	45.9	1
ENSG00000233723	LINC01122	635967	37.48	1
ENSG00000233724		760	38.9	1
ENSG00000233725	LINC00284	121792	40.39	1
ENSG00000233727		475	50.42	1
ENSG00000233728		1159	54.91	1
ENSG00000233729		15937	38.62	1
ENSG00000233730		2986	34.52	1
ENSG00000233732	IGHV3OR16-10	457	49.56	1
ENSG00000233733	H2AFZP6	393	46.95	1
ENSG00000233734	PSORS1C1	25308	52.27	1
ENSG00000233735		1805	40.09	1
ENSG00000233737		144	35.86	1
ENSG00000233739		16760	53.8	1
ENSG00000233740	CICP2	2803	59.56	1
ENSG00000233741		412	46.73	1
ENSG00000233744	HLA-DQB1-AS1	848	49.94	1
ENSG00000233746	LINC00656	7553	52.98	1
ENSG00000233747	RPL36AP13	640	49.92	1
ENSG00000233750	CICP27	3811	59.71	1
ENSG00000233751		612	39.64	1
ENSG00000233752		442	44.24	1
ENSG00000233754		1155	57.61	1
ENSG00000233755		69413	50.54	1
ENSG00000233756	DSCAM-IT1	15389	40.53	1
ENSG00000233757		52239	41.52	1
ENSG00000233760		5378	42.63	1
ENSG00000233762		446	62.86	1
ENSG00000233764	MTCO1P20	357	39.66	1
ENSG00000233765		1040	57.83	1
ENSG00000233766		197986	37.59	1
ENSG00000233767	PSMA6P3	163	42.07	1
ENSG00000233771	CICP5	2811	61.1	1
ENSG00000233772	HCG25	5455	45.42	1
ENSG00000233774	MED14P1	15419	40.1	1
ENSG00000233775		1469	52.99	1
ENSG00000233776	LINC01251	5441	45.41	1
ENSG00000233778		347	54.02	1
ENSG00000233780	HNRNPA1P30	11035	45.37	1
ENSG00000233782	ZNF90P3	1191	40.35	1
ENSG00000233783		13932	40.47	1
ENSG00000233785		9964	45.13	1
ENSG00000233786	CDC27P1	714	37.76	1
ENSG00000233787		1236	39.94	1
ENSG00000233791	LINC01136	6551	47.31	1
ENSG00000233792	PUDPP2	72683	42.03	1
ENSG00000233795	ZNRD1	6007	41.43	1
ENSG00000233797	UFL1-AS1	163295	37.42	1
ENSG00000233799		587	57.14	1
ENSG00000233801	NELFE	7005	49.6	1
ENSG00000233802	TRIM49D2	8999	37.46	1
ENSG00000233803	TSPY4	2820	53.35	1
ENSG00000233805		214	40	1
ENSG00000233806	LINC01237	197359	50.74	1
ENSG00000233807		547	37.96	1
ENSG00000233810	MOB1AP2	1059	41.04	1
ENSG00000233813	MRPS18B	8686	46.36	1
ENSG00000233814		697	44.41	1
ENSG00000233816	IFNA13	1538	36.97	1
ENSG00000233817		3406	50.84	1
ENSG00000233818		86677	47.71	1
ENSG00000233819		307	58.77	1
ENSG00000233820		1579	46.77	1
ENSG00000233821	ENOX1-AS1	4138	42.04	1
ENSG00000233822	HIST1H2BN	28038	40.18	1
ENSG00000233823		903	37.94	1
ENSG00000233824		5513	41.42	1
ENSG00000233825		680	67.11	1
ENSG00000233826		1137	48.77	1
ENSG00000233827	FAM58BP	644	56.43	1
ENSG00000233828		34737	37.03	1
ENSG00000233829		367	44.02	1
ENSG00000233830	EIF4HP1	686	53.57	1
ENSG00000233831	ZNF311	10424	40.98	1
ENSG00000233832		104	42.86	1
ENSG00000233833	ETF1P3	1490	40.91	1
ENSG00000233834		4123	40.74	1
ENSG00000233835		2737	36.23	1
ENSG00000233836		70370	41.56	1
ENSG00000233837	EIF3LP2	806	49.69	1
ENSG00000233838	DPH3P1	248	45.38	1
ENSG00000233839		409	53.9	1
ENSG00000233840	PCDH9-AS4	11121	36.05	1
ENSG00000233841	HLA-C	3381	59.28	1
ENSG00000233842		16056	35.61	1
ENSG00000233843	CYCSP48	619	47.74	1
ENSG00000233844	KCNQ5-IT1	48063	36.35	1
ENSG00000233845		5245	51.47	1
ENSG00000233846		486	43.53	1
ENSG00000233847		2083	36.42	1
ENSG00000233848		44591	37.01	1
ENSG00000233849		621	68.81	1
ENSG00000233850		1516	64.01	1
ENSG00000233851	LATS2-AS1	12965	44.39	1
ENSG00000233852		7874	38.49	1
ENSG00000233853		2461	47.4	1
ENSG00000233854	POU6F2-AS2	29308	38.8	1
ENSG00000233857	LINC01015	4148	57.58	1
ENSG00000233858		4220	50.2	1
ENSG00000233859	ADH5P4	1109	45.86	1
ENSG00000233860		1514	42.71	1
ENSG00000233861	MGAT2P1	1464	40.68	1
ENSG00000233862		92738	42.85	1
ENSG00000233864	TTTY15	29899	39.24	1
ENSG00000233866		1079	42.13	1
ENSG00000233867	SLC9B1P3	48097	37.22	1
ENSG00000233868		389	39.74	1
ENSG00000233869	RPSAP27	849	52.12	1
ENSG00000233870		186	57.75	1
ENSG00000233871	DLG5-AS1	2452	48.35	1
ENSG00000233872		2123	40.96	1
ENSG00000233873	RPL7P44	741	41.24	1
ENSG00000233874		1811	39.07	1
ENSG00000233875		598	53.59	1
ENSG00000233876	GAPDHP68	1007	50.3	1
ENSG00000233877		386	34.63	1
ENSG00000233878		7799	48.79	1
ENSG00000233880		980	47.91	1
ENSG00000233882		7308	32.75	1
ENSG00000233883	MDC1-AS1	10116	50.87	1
ENSG00000233884		5329	45.8	1
ENSG00000233885	YEATS2-AS1	4326	47.22	1
ENSG00000233887		1754	52.42	1
ENSG00000233888	MTCO2P17	676	39.44	1
ENSG00000233890	TCF19	5669	51.68	1
ENSG00000233891		494682	37.1	1
ENSG00000233892	PAIP1P1	1816	45.24	1
ENSG00000233893	EZR-AS1	2582	63.96	1
ENSG00000233894		1348	31.65	1
ENSG00000233895		51967	44.35	1
ENSG00000233896		60271	46.54	1
ENSG00000233900	RPL17P35	548	33.15	1
ENSG00000233901	LINC01503	27238	55.37	1
ENSG00000233902		608	60.26	1
ENSG00000233903		697	52.58	1
ENSG00000233904	HLA-E	4738	55.45	1
ENSG00000233905	LONRF2P2	570	75.83	1
ENSG00000233906		611	40.52	1
ENSG00000233907		4619	43.38	1
ENSG00000233908		122	52.03	1
ENSG00000233909	UBE2V1P4	641	46.57	1
ENSG00000233910	GTF2F2P2	720	46.32	1
ENSG00000233911	POU5F1	6374	51.36	1
ENSG00000233912		30424	39.16	1
ENSG00000233913	RPL10P9	644	54.11	1
ENSG00000233915	UBE2Q2P10	1397	38.7	1
ENSG00000233916	ZDHHC20P1	422	39.95	1
ENSG00000233917	POTEB	31374	36.64	1
ENSG00000233918		317	65.41	1
ENSG00000233919		6260	44.75	1
ENSG00000233920		4101	48.83	1
ENSG00000233921	RPS15AP40	390	42.97	1
ENSG00000233922		9402	52.25	1
ENSG00000233924	RPSAP13	874	49.6	1
ENSG00000233926		87187	44.1	1
ENSG00000233927	RPS28	2182	57.12	1
ENSG00000233928		215772	36.19	1
ENSG00000233929	MT1XP1	185	60.75	1
ENSG00000233930	KRTAP5-AS1	27831	51.87	1
ENSG00000233931	TRIM40	12620	42.62	1
ENSG00000233932	CTXN2	12217	35.41	1
ENSG00000233933		520	51.44	1
ENSG00000233934	RPL21P38	166	38.92	1
ENSG00000233935	HCG4P11	990	63.87	1
ENSG00000233936		7012	57.89	1
ENSG00000233937		25644	48.01	1
ENSG00000233939		442	48.53	1
ENSG00000233940	RPL12P45	5803	41.51	1
ENSG00000233941		1151	42.53	1
ENSG00000233942		2163	43.58	1
ENSG00000233943		631	39.56	1
ENSG00000233944	LINC00265-3P	902	64.89	1
ENSG00000233945		3033	38.63	1
ENSG00000233946	RPS29P4	160	47.83	1
ENSG00000233947		1249	53.12	1
ENSG00000233948	TRIM27	20987	46.49	1
ENSG00000233950		43114	38.2	1
ENSG00000233951	RCC2P3	2393	53.34	1
ENSG00000233952	FTLP15	531	49.06	1
ENSG00000233953		4278	49.33	1
ENSG00000233954	UQCRHL	2179	46.93	1
ENSG00000233955	AHCYP3	1278	54.18	1
ENSG00000233956	BTF3P6	498	40.28	1
ENSG00000233960		27678	37.19	1
ENSG00000233962		723	55.52	1
ENSG00000233963	ATP8A2P3	59451	40.87	1
ENSG00000233964	HLA-K	2777	58.42	1
ENSG00000233965	RPL15P4	579	50	1
ENSG00000233966	UBE2SP1	668	64.57	1
ENSG00000233967		22583	37.8	1
ENSG00000233968		18222	37.22	1
ENSG00000233969		17719	34.68	1
ENSG00000233970		1152	56.98	1
ENSG00000233971	RPS20P10	252	43.08	1
ENSG00000233972	RPL32P1	409	47.32	1
ENSG00000233973	LINC01360	49083	33.72	1
ENSG00000233974		2684	60.07	1
ENSG00000233975		2394	49.06	1
ENSG00000233977		1119	55.98	1
ENSG00000233978		2589	57.14	1
ENSG00000233979		339	41.18	1
ENSG00000233980	FDPSP2	896	51.84	1
ENSG00000233981		1981	42.89	1
ENSG00000233982	RPL7AP7	796	49.81	1
ENSG00000233983		398	46.12	1
ENSG00000233984	RPSAP14	358	52.92	1
ENSG00000233985		66884	39.17	1
ENSG00000233987		1416	52.72	1
ENSG00000233989	UBDP1	5210	41.09	1
ENSG00000233990		339	53.24	1
ENSG00000233993		24314	43.23	1
ENSG00000233994	GDI2P2	607	44.57	1
ENSG00000233995		2610	29.99	1
ENSG00000233996		1512	42.04	1
ENSG00000233997	LINC01425	50442	35.45	1
ENSG00000233998	SETP5	561	42.35	1
ENSG00000233999	IGKV3OR2-268	524	48.57	1
ENSG00000234000	PPP1R18	11506	56.1	1
ENSG00000234001		209	41.43	1
ENSG00000234003	MTATP6P27	1781	45.29	1
ENSG00000234004		361	44.48	1
ENSG00000234005	GAPDHP22	412	52.06	1
ENSG00000234006	DDX39B-AS1	834	55.21	1
ENSG00000234008	PPP1R2P2	612	42.58	1
ENSG00000234009	RPL5P34	890	45.23	1
ENSG00000234012	MDC1	18081	48.86	1
ENSG00000234015		2489	40.68	1
ENSG00000234016	GNG10P1	198	59.3	1
ENSG00000234017		240	49.38	1
ENSG00000234019		1148	57.96	1
ENSG00000234020	CHIAP3	14134	40.98	1
ENSG00000234021		26998	35.98	1
ENSG00000234022		9698	39.59	1
ENSG00000234025	RBPMS2P1	622	58.11	1
ENSG00000234026		2901	46	1
ENSG00000234028		4282	43.71	1
ENSG00000234030	TMEM97P1	450	52.77	1
ENSG00000234031	RPS3AP44	789	41.01	1
ENSG00000234032	VARS2	18226	53.78	1
ENSG00000234033	RAC1P8	526	38.71	1
ENSG00000234034		19454	33.59	1
ENSG00000234036	TXNP6	309	41.29	1
ENSG00000234039	NDUFA5P7	241	36.78	1
ENSG00000234040	RPL10P12	317	54.4	1
ENSG00000234041		170	54.39	1
ENSG00000234042		690	62.37	1
ENSG00000234043	NUDT9P1	744	46.04	1
ENSG00000234044		213	41.59	1
ENSG00000234046	TRIM26	28976	46.91	1
ENSG00000234048	FAM96AP1	481	41.7	1
ENSG00000234050		2791	42.3	1
ENSG00000234052		14798	34.26	1
ENSG00000234055		2412	54.79	1
ENSG00000234056	LINC00463	7251	46.65	1
ENSG00000234057		2951	50.61	1
ENSG00000234058	PPP1R11	3624	49.13	1
ENSG00000234059	CASKP1	18017	38.48	1
ENSG00000234060	EDDM3CP	424	44	1
ENSG00000234061		190	42.41	1
ENSG00000234062		112235	42.06	1
ENSG00000234063		25031	46.71	1
ENSG00000234064	PRAMEF29P	2091	49.04	1
ENSG00000234065	MTND4P26	1358	38.12	1
ENSG00000234066	TAS2R62P	939	51.38	1
ENSG00000234067	RPL5P10	893	42.06	1
ENSG00000234068	PAGE2	3834	39.14	1
ENSG00000234069	GAPDHP53	923	55.52	1
ENSG00000234070	SPATA17-AS1	3922	30.82	1
ENSG00000234071		408	39.12	1
ENSG00000234072		11376	49.35	1
ENSG00000234073		545	37.91	1
ENSG00000234074	HLA-J	3373	57.71	1
ENSG00000234075	RPL35AP	796	47.05	1
ENSG00000234076	TPRG1-AS1	5924	42.62	1
ENSG00000234078	DDR1	19177	56.66	1
ENSG00000234079	HCG27	6205	49.77	1
ENSG00000234080		876	60.09	1
ENSG00000234081	TCEB1P10	326	36.09	1
ENSG00000234082	DDX39B-AS1	834	55.45	1
ENSG00000234083		30373	36.19	1
ENSG00000234084		5590	39.51	1
ENSG00000234085		570	54.29	1
ENSG00000234087		114	47.83	1
ENSG00000234088	RPS15AP7	404	40.99	1
ENSG00000234089		12309	51.87	1
ENSG00000234091		26817	45.83	1
ENSG00000234092	OR2H4P	937	44.88	1
ENSG00000234093	RPS15AP11	384	46.49	1
ENSG00000234095	HLA-N	134	55.56	1
ENSG00000234096	MOG	15390	45.71	1
ENSG00000234099	MTND4P11	1371	38.19	1
ENSG00000234100	OR14J1	965	45.55	1
ENSG00000234101	OR2W1	1027	41.15	1
ENSG00000234102	KRT19P4	942	56.2	1
ENSG00000234104		2114	42.98	1
ENSG00000234105		2124	36	1
ENSG00000234106		348	47.56	1
ENSG00000234107	TPT1P1	517	41.31	1
ENSG00000234108		330	57.4	1
ENSG00000234109	RPL7P36	680	40.97	1
ENSG00000234110	TSPY25P	2169	57.37	1
ENSG00000234111		3664	43.19	1
ENSG00000234112		300	62.46	1
ENSG00000234114	CCHCR1	15771	51.88	1
ENSG00000234115		1240	44.16	1
ENSG00000234116		1623	43.1	1
ENSG00000234117		4802	36.31	1
ENSG00000234118	RPL13AP6	611	55.72	1
ENSG00000234119		1545	40.56	1
ENSG00000234120		1414	39.72	1
ENSG00000234121	GPM6BP3	144	36.55	1
ENSG00000234122	TRBV22OR9-2	135	47.79	1
ENSG00000234123	RHBDF1P1	1940	58.73	1
ENSG00000234124	CSN1S2AP	17904	32.79	1
ENSG00000234125	EEF1GP8	1153	51.39	1
ENSG00000234127	TRIM26	28972	46.9	1
ENSG00000234129		263264	38.34	1
ENSG00000234130		2795	45.71	1
ENSG00000234131	TCEB1P8	331	39.46	1
ENSG00000234132		11937	51.57	1
ENSG00000234134		594	57.31	1
ENSG00000234135	RPL23AP83	472	48.41	1
ENSG00000234136		611	41.18	1
ENSG00000234137	MUC21	6195	50.02	1
ENSG00000234139		12819	44.7	1
ENSG00000234140	DDX39BP2	395	47.98	1
ENSG00000234141		856	35.24	1
ENSG00000234142		14267	38.6	1
ENSG00000234143	UGT1A13P	1100	45.41	1
ENSG00000234144	COX6CP13	225	42.48	1
ENSG00000234145	NAP1L4P3	1146	37.58	1
ENSG00000234146	AKAP8P1	1348	53.45	1
ENSG00000234147		6966	34	1
ENSG00000234148		3022	45.29	1
ENSG00000234149		22119	42.03	1
ENSG00000234152	TCEB2P1	356	60.78	1
ENSG00000234154	HLA-DMB	18498	45.01	1
ENSG00000234155		2967	40.2	1
ENSG00000234156		29770	39.1	1
ENSG00000234158	RPEP2	700	45.93	1
ENSG00000234159	RBPMSLP	1076	52.83	1
ENSG00000234160		1149	48.87	1
ENSG00000234161	PABPC5-AS1	20121	35.96	1
ENSG00000234162		2922	49.95	1
ENSG00000234163	MTND4LP11	279	32.5	1
ENSG00000234164	HLA-DRB9	13656	40.73	1
ENSG00000234165		1057	38.47	1
ENSG00000234166	ARHGEF19-AS1	503	49.4	1
ENSG00000234167	TCEB2P4	295	58.45	1
ENSG00000234168	LINC01039	3256	47.62	1
ENSG00000234169		6146	48.64	1
ENSG00000234170		1099	39.27	1
ENSG00000234171	RNASEH1-AS1	3253	47.42	1
ENSG00000234172		44583	34.3	1
ENSG00000234173		169821	34.55	1
ENSG00000234174		3825	55.36	1
ENSG00000234175		337	52.37	1
ENSG00000234176	HSPA8P1	1832	44.08	1
ENSG00000234177	LINC01114	11081	46.53	1
ENSG00000234178	DEFA11P	848	49.47	1
ENSG00000234179	MTCYBP1	1118	38.16	1
ENSG00000234181		1763	51.25	1
ENSG00000234182		2580	47.93	1
ENSG00000234183		1152	49.87	1
ENSG00000234184		111033	34.49	1
ENSG00000234185		45408	44.65	1
ENSG00000234186	C16orf82	2458	55.84	1
ENSG00000234187	AIMP1P1	936	39.49	1
ENSG00000234189		191	41.67	1
ENSG00000234190		11363	42.62	1
ENSG00000234191		33572	45.05	1
ENSG00000234192	RPS26P38	347	49.14	1
ENSG00000234193		1976	33.54	1
ENSG00000234195	OR14J1	965	45.55	1
ENSG00000234196	ZBTB12	2385	64.29	1
ENSG00000234197	ETV5-AS1	1777	44.38	1
ENSG00000234199	LINC01191	27733	43.33	1
ENSG00000234200		1363	61.14	1
ENSG00000234201	BMI1P1	940	36.24	1
ENSG00000234202		155	50.64	1
ENSG00000234203		1830	57.29	1
ENSG00000234204	PIGPP2	822	47.39	1
ENSG00000234206		1918	39.13	1
ENSG00000234207		104410	36.56	1
ENSG00000234208		21501	46.28	1
ENSG00000234210		33485	51.79	1
ENSG00000234211		2846	50.68	1
ENSG00000234213	FHP1	702	42.96	1
ENSG00000234215		1490	44.2	1
ENSG00000234216	HNRNPA1P2	959	46.15	1
ENSG00000234217	RBPJP7	1446	42.02	1
ENSG00000234218	MICB	13038	49.45	1
ENSG00000234219	CDCA4P4	679	58.53	1
ENSG00000234222		32589	44.35	1
ENSG00000234223		66047	36.68	1
ENSG00000234224	TMEM229A	2107	52.09	1
ENSG00000234225		1687	42.65	1
ENSG00000234226	NDUFS5P2	305	46.08	1
ENSG00000234227	RPL7L1P1	784	42.04	1
ENSG00000234228	NCLP2	1461	40.29	1
ENSG00000234229	LINC01505	37908	40.08	1
ENSG00000234230	ZFX-AS1	3429	43.21	1
ENSG00000234231		37121	38.6	1
ENSG00000234232		70967	43.31	1
ENSG00000234233	KCNH1-IT1	786	47.01	1
ENSG00000234234	MTCO2P8	657	36.32	1
ENSG00000234235	BOK-AS1	14574	52.03	1
ENSG00000234238		39924	41.75	1
ENSG00000234239	CFL1P8	474	51.79	1
ENSG00000234241		1682	42.07	1
ENSG00000234242	DDX39BP2	396	49.12	1
ENSG00000234243	GPSM3	4757	52.73	1
ENSG00000234244		1420	44.9	1
ENSG00000234247		713	40.2	1
ENSG00000234248		29015	40.82	1
ENSG00000234249	COL11A2P1	3536	49.51	1
ENSG00000234251	HTATSF1P1	1899	46.79	1
ENSG00000234253	RPL7P13	740	41.84	1
ENSG00000234255		16683	41.7	1
ENSG00000234256	PTCD2P2	1094	40.18	1
ENSG00000234257	SOD2P1	561	38.26	1
ENSG00000234258	HSPA1L	5446	48.71	1
ENSG00000234259		883	57.69	1
ENSG00000234260	HLA-DPA2	5542	47.84	1
ENSG00000234261		428174	44.19	1
ENSG00000234262		298	52.51	1
ENSG00000234263		18827	40.04	1
ENSG00000234264	DEPDC1-AS1	41951	36.39	1
ENSG00000234265		1289	43.95	1
ENSG00000234267	TULP3P1	1290	48.57	1
ENSG00000234268		254	49.02	1
ENSG00000234269		670	39.05	1
ENSG00000234270	RPL36P20	318	56.11	1
ENSG00000234271		311	49.36	1
ENSG00000234272	RPL30P2	290	42.27	1
ENSG00000234273		75185	35.6	1
ENSG00000234274	COX7BP2	241	40.91	1
ENSG00000234275		12692	37.36	1
ENSG00000234276	SDR42E1P3	501	36.45	1
ENSG00000234277		37444	42.44	1
ENSG00000234278	PRR20E	3021	49.77	1
ENSG00000234279		20456	43.07	1
ENSG00000234280	C6orf10	78891	38.06	1
ENSG00000234281	LANCL1-AS1	144487	38.3	1
ENSG00000234282		492	49.7	1
ENSG00000234283		8865	43.21	1
ENSG00000234284	ZNF879	11312	43.57	1
ENSG00000234285	GAPDHP49	960	46.93	1
ENSG00000234286		591	56.93	1
ENSG00000234287		254	49.41	1
ENSG00000234288	OR1AA1P	915	42.58	1
ENSG00000234289	H2BFS	459	60.22	1
ENSG00000234290		4153	46.68	1
ENSG00000234292		1045	52.01	1
ENSG00000234293	BACH1-IT3	4339	43.39	1
ENSG00000234296		1788	46.79	1
ENSG00000234297		995	41.16	1
ENSG00000234300	LINC00229	18480	55.03	1
ENSG00000234303	CLYBL-AS1	1244	47.15	1
ENSG00000234304	SGO1P2	5970	38.17	1
ENSG00000234305	OR2J1	938	45.26	1
ENSG00000234306		1307	36.77	1
ENSG00000234308		23933	38	1
ENSG00000234309	SLC25A18P1	749	43.47	1
ENSG00000234311		7751	56.8	1
ENSG00000234312	SAPCD2P4	1170	70.88	1
ENSG00000234313	HCG9	3299	51.42	1
ENSG00000234315	OSTCP5	452	43.71	1
ENSG00000234318		5630	38.41	1
ENSG00000234319	RPS12P2	268	47.21	1
ENSG00000234322	ST13P18	1026	45.67	1
ENSG00000234323		747565	38.66	1
ENSG00000234324	RPL9P2	552	43.04	1
ENSG00000234325	MRPS10P2	380	34.91	1
ENSG00000234327		3536	48.26	1
ENSG00000234328	TNXA	3858	64.16	1
ENSG00000234329		787	50.13	1
ENSG00000234331		834	38.2	1
ENSG00000234332	BCAS2P2	993	43.86	1
ENSG00000234333	CYCSP53	264	41.89	1
ENSG00000234335	RPS4XP11	771	45.98	1
ENSG00000234336	JAZF1-AS1	63595	41.04	1
ENSG00000234337		738	49.93	1
ENSG00000234338		1602	49.34	1
ENSG00000234340		1385	40.98	1
ENSG00000234343	NEU1	5247	52.86	1
ENSG00000234345		1047	44.18	1
ENSG00000234347	OR11A1	31562	39.08	1
ENSG00000234349	GLUD1P9	1172	36.06	1
ENSG00000234350		47682	41.38	1
ENSG00000234351	OR2U2P	959	42.81	1
ENSG00000234352		496548	36.56	1
ENSG00000234353		2270	60.33	1
ENSG00000234354	RPS26P47	347	52.87	1
ENSG00000234355	FTH1P27	550	61.16	1
ENSG00000234356		297	59.73	1
ENSG00000234358		766	48.76	1
ENSG00000234359	ELK1P1	579	63.79	1
ENSG00000234360		266	39.7	1
ENSG00000234361		1430	33.26	1
ENSG00000234362		2124	46.4	1
ENSG00000234363	PPIAP27	264	46.04	1
ENSG00000234364	MICF	128	57.36	1
ENSG00000234365	PSMB8-AS1	2409	51.84	1
ENSG00000234367	PFN1P3	401	54.48	1
ENSG00000234369	TATDN1P1	890	35.8	1
ENSG00000234370	GTF2H4	5922	51.11	1
ENSG00000234371	RPSAP31	3525	50.71	1
ENSG00000234372	HLA-DPA3	12135	42.85	1
ENSG00000234373	SNX18P7	634	50.24	1
ENSG00000234376	UBTFL2	1190	43.83	1
ENSG00000234377	RNF219-AS1	697639	37.17	1
ENSG00000234378		42973	46.78	1
ENSG00000234379	HMGB1P48	1212	47.16	1
ENSG00000234380	LINC01426	39129	43.06	1
ENSG00000234381	MED15P7	9150	56.49	1
ENSG00000234382		11703	44.44	1
ENSG00000234383	CTBP2P8	1329	55.86	1
ENSG00000234384	LINC01049	41793	35.34	1
ENSG00000234385	RCC2P1	1475	51.02	1
ENSG00000234386	OR7E162P	1028	48.88	1
ENSG00000234387		1162	57.01	1
ENSG00000234388	TXNP3	300	42.19	1
ENSG00000234389		1762	44.58	1
ENSG00000234390	USP27X-AS1	2517	53.22	1
ENSG00000234391		2286	47.35	1
ENSG00000234393		8651	44.79	1
ENSG00000234394		24098	46.86	1
ENSG00000234396		8215	57.52	1
ENSG00000234397		491	47.36	1
ENSG00000234398		2799	52.29	1
ENSG00000234399	RBMY2XP	6922	33.22	1
ENSG00000234402	ELK2BP	3084	59.64	1
ENSG00000234404	SPRYD7P1	7107	39.05	1
ENSG00000234405		2794	42.29	1
ENSG00000234406		3101	46.97	1
ENSG00000234409	CCDC188	2638	68.78	1
ENSG00000234411	HCG14	792	51.58	1
ENSG00000234413		519	58.46	1
ENSG00000234414	RBMY1A1	37954	39.77	1
ENSG00000234415	RPL5P7	812	45.76	1
ENSG00000234417	HCG19P	633	48.26	1
ENSG00000234418		2090	37.4	1
ENSG00000234419	CICP13	2788	61.31	1
ENSG00000234420	ZNF37BP	39312	39.07	1
ENSG00000234421	SLC25A5P4	1170	45.86	1
ENSG00000234422	UBE2WP1	339	38.82	1
ENSG00000234423	LINC01250	230978	43.67	1
ENSG00000234424		33269	39.45	1
ENSG00000234425		34385	41.63	1
ENSG00000234426		122083	38.96	1
ENSG00000234427		646	46.52	1
ENSG00000234428		26110	38.18	1
ENSG00000234429		6847	52.29	1
ENSG00000234431		581	41.58	1
ENSG00000234432		2650	64.69	1
ENSG00000234433	VWA7	11703	54.44	1
ENSG00000234435	LINC01432	20564	41.54	1
ENSG00000234436		4268	44.67	1
ENSG00000234438	KBTBD13	1376	70.44	1
ENSG00000234439	KRT18P2	1257	55.01	1
ENSG00000234441		197	41.92	1
ENSG00000234442		2311	60.68	1
ENSG00000234443	LY6G6D	2448	47.98	1
ENSG00000234444	ZNF736	47401	38.55	1
ENSG00000234445	FGF14-AS1	6127	37.61	1
ENSG00000234446		4270	37.98	1
ENSG00000234448		190	42.93	1
ENSG00000234449		29307	48.84	1
ENSG00000234450		432	43.88	1
ENSG00000234451		1074	49.4	1
ENSG00000234452	SLC16A12-AS1	12076	38.27	1
ENSG00000234455		7289	53.26	1
ENSG00000234456	MAGI2-AS3	18331	38.5	1
ENSG00000234457		273	50.36	1
ENSG00000234458	OR7E130P	963	48.34	1
ENSG00000234459		4182	35.29	1
ENSG00000234460		2124	37.88	1
ENSG00000234461		4799	45.62	1
ENSG00000234463	COX6CP12	201	40.59	1
ENSG00000234464		10979	36.99	1
ENSG00000234465	PINLYP	7164	51.61	1
ENSG00000234466		893	40.27	1
ENSG00000234467	SLC25A1P2	911	67.11	1
ENSG00000234469	CLDN34	994	44.82	1
ENSG00000234470		407	53.19	1
ENSG00000234471		12011	54.4	1
ENSG00000234473	ZNF101P2	1228	44.02	1
ENSG00000234474	MIR3663HG	10403	51.48	1
ENSG00000234475	HSPA1A	2482	59.77	1
ENSG00000234476		18100	49.91	1
ENSG00000234477		54496	41.13	1
ENSG00000234478		7068	41.24	1
ENSG00000234479	AP1B1P1	11492	49.41	1
ENSG00000234480	MTCO2P18	657	38.91	1
ENSG00000234481		2628	48.73	1
ENSG00000234484		1276	43.3	1
ENSG00000234485	OR7E46P	1018	48.09	1
ENSG00000234487	HLA-F	3061	59.31	1
ENSG00000234488		405	47.54	1
ENSG00000234489	ALDH7A1P4	177	50	1
ENSG00000234491	HNRNPA1P51	946	46.78	1
ENSG00000234492	RPL34-AS1	82270	40.05	1
ENSG00000234493	RHOXF1P1	4826	45.93	1
ENSG00000234494	SP2-AS1	44080	47.92	1
ENSG00000234495	TRIM27	20988	44.66	1
ENSG00000234496	MRPS21P1	222	50.67	1
ENSG00000234497	ERICH3-AS1	48668	35.82	1
ENSG00000234498	RPL13AP20	608	56.65	1
ENSG00000234500		33510	52.45	1
ENSG00000234502	FYTTD1P1	1259	43.02	1
ENSG00000234503		1983	39.77	1
ENSG00000234504		20606	48.23	1
ENSG00000234506	LINC01506	3048	38.64	1
ENSG00000234507	BRD2	12851	51.44	1
ENSG00000234508	GPSM3	4757	52.73	1
ENSG00000234509		5907	49.46	1
ENSG00000234510	HLA-DQB3	936	48.13	1
ENSG00000234511	C5orf58	20128	40.02	1
